year,subject,school_code,school_name,group_code,school_type,city,major_name,direction,plan_count,tuition,joint_program,partner_school,remarks
2026,物理,C171,襄阳职业技术大学,C17113,公办,襄阳,农产品加工与质量检测,其他,7,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17113,公办,襄阳,设施农业与装备,其他,8,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17113,公办,襄阳,宠物医疗技术,其他,25,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,人工智能技术应用,计算机|财经|学前教育|建筑|旅游,33,5000,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,大数据技术,计算机|财经|学前教育|建筑|旅游,28,5000,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,计算机应用技术,计算机|财经|学前教育|建筑|旅游,30,5000,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,物联网应用技术,计算机|财经|学前教育|建筑|旅游,15,5000,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,信息安全技术应用,计算机|财经|学前教育|建筑|旅游,20,5000,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,工业互联网技术,计算机|财经|学前教育|建筑|旅游,15,5000,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,低空智联网技术,计算机|财经|学前教育|建筑|旅游,18,5000,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,特殊教育,计算机|财经|学前教育|建筑|旅游,15,5000,否,,(师范类；办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,学前教育,计算机|财经|学前教育|建筑|旅游,15,5000,否,,(师范类；办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,小学教育,计算机|财经|学前教育|建筑|旅游,15,5000,否,,(师范类；办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,婴幼儿托育服务与管理,计算机|财经|学前教育|建筑|旅游,15,5000,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,大数据与会计,计算机|财经|学前教育|建筑|旅游,10,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,电子商务,计算机|财经|学前教育|建筑|旅游,20,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,网络营销与直播电商,计算机|财经|学前教育|建筑|旅游,8,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,现代物流管理,计算机|财经|学前教育|建筑|旅游,13,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,旅游管理,计算机|财经|学前教育|建筑|旅游,8,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,建筑装饰工程技术,计算机|财经|学前教育|建筑|旅游,30,6500,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,建筑室内设计,计算机|财经|学前教育|建筑|旅游,15,6500,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,建筑智能化工程技术,计算机|财经|学前教育|建筑|旅游,18,6500,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,工程造价,计算机|财经|学前教育|建筑|旅游,18,6500,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17114,公办,襄阳,服装与服饰设计,计算机|财经|学前教育|建筑|旅游,8,6500,否,,(办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17115,公办,襄阳,口腔医学,其他,65,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17116,公办,襄阳,临床医学,护理,38,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17116,公办,襄阳,中医学,护理,25,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17116,公办,襄阳,中药学,护理,5,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17116,公办,襄阳,医学检验技术,护理,10,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17116,公办,襄阳,医学影像技术,护理,10,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17116,公办,襄阳,康复治疗技术,护理,5,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17116,公办,襄阳,护理,护理,7,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17116,公办,襄阳,药学,护理,5,5000,否,,(办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17117,公办,襄阳,机械制造及自动化,机械,90,5000,是,武汉轻工大学,(专本联合培养计划；与武汉轻工大学联合培养；办学地点：隆中路校区)
2026,物理,C171,襄阳职业技术大学,C17118,公办,襄阳,现代农业技术,其他,45,5000,是,湖北工程学院,(专本联合培养计划；与湖北工程学院联合培养；办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17119,公办,襄阳,医学检验技术,其他,40,5000,是,湖北医药学院,(专本联合培养计划；与湖北医药学院联合培养；办学地点：高铁南路校区)
2026,物理,C171,襄阳职业技术大学,C17120,公办,襄阳,大数据与会计,财经,30,5000,是,湖北文理学院,(专本联合培养计划；与湖北文理学院联合培养；办学地点：高铁南路校区)
2026,历史,C172,黄冈职业技术大学,C17203,公办,黄冈,护理,护理,25,5000,否,,(大一就读武穴校区，不招色盲、色弱、单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17203,公办,黄冈,康复治疗技术,护理,15,5000,否,,(大一就读武穴校区，不招色盲、色弱单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17203,公办,黄冈,老年保健与管理,护理,28,5000,否,,(大一就读武穴校区，不招色盲、色弱、单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17203,公办,黄冈,婴幼儿托育服务与管理,护理,17,5000,否,,(不招色盲、色弱、单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17203,公办,黄冈,口腔医学,护理,30,5000,否,,(不招色盲、色弱、单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17203,公办,黄冈,临床医学,护理,40,5000,否,,(不招色盲、色弱、单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17203,公办,黄冈,药学,护理,15,5000,否,,(不招色盲、色弱、单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17203,公办,黄冈,医学检验技术,护理,20,5000,否,,(不招色盲、色弱、单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17203,公办,黄冈,针灸推拿,护理,50,5000,否,,(不招色盲、色弱、单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17203,公办,黄冈,中药材生产与加工,护理,10,5000,否,,(不招色盲、色弱、单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17203,公办,黄冈,中药学,护理,5,5000,否,,(不招色盲、色弱、单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17203,公办,黄冈,中药制药,护理,10,5000,否,,(不招色盲、色弱、单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,工程造价,电力|建筑|机械,22,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,建筑钢结构工程技术,电力|建筑|机械,5,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,建筑工程技术,电力|建筑|机械,15,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,建筑装饰工程技术,电力|建筑|机械,25,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,智能建造技术,电力|建筑|机械,13,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,装配式建筑工程技术,电力|建筑|机械,15,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,汽车技术服务与营销,电力|建筑|机械,30,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,汽车检测与维修技术,电力|建筑|机械,12,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,现代农业装备应用技术,电力|建筑|机械,10,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,新能源汽车技术,电力|建筑|机械,25,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,智能网联汽车技术,电力|建筑|机械,25,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,无人机应用技术,电力|建筑|机械,20,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,电气自动化技术,电力|建筑|机械,10,5000,否,,(大一就读武穴校区)
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,工业机器人技术,电力|建筑|机械,20,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,机电一体化技术,电力|建筑|机械,25,5000,否,,(大一就读武穴校区)
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,数控技术,电力|建筑|机械,30,5000,否,,(大一就读武穴校区)
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,数字化设计与制造技术,电力|建筑|机械,28,5000,否,,(大一就读武穴校区)
2026,历史,C172,黄冈职业技术大学,C17204,公办,黄冈,制冷与空调技术,电力|建筑|机械,15,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,计算机网络技术,计算机|财经|旅游,5,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,人工智能技术应用,计算机|财经|旅游,10,5000,否,,(大一就读武穴校区)
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,软件技术,计算机|财经|旅游,20,5000,否,,(大一就读武穴校区)
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,物联网应用技术,计算机|财经|旅游,10,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,虚拟现实技术应用,计算机|财经|旅游,10,5000,否,,(大一就读武穴校区)
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,旅游管理,计算机|财经|旅游,4,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,烹饪工艺与营养,计算机|财经|旅游,5,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,数字媒体艺术设计,计算机|财经|旅游,5,6500,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,大数据与会计,计算机|财经|旅游,30,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,电子商务,计算机|财经|旅游,10,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,网络营销与直播电商,计算机|财经|旅游,20,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,现代物流管理,计算机|财经|旅游,17,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,畜牧兽医,计算机|财经|旅游,7,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,动物医学,计算机|财经|旅游,20,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,农产品加工与质量检测,计算机|财经|旅游,25,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,现代农业技术,计算机|财经|旅游,50,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17205,公办,黄冈,园林技术,计算机|财经|旅游,13,5000,否,,
2026,历史,C172,黄冈职业技术大学,C17206,公办,黄冈,建筑工程技术,建筑,28,13800,否,,(中外合作办学)
2026,历史,C172,黄冈职业技术大学,C17207,公办,黄冈,汽车技术服务与营销,其他,30,17000,否,,(中外合作办学)
2026,历史,C172,黄冈职业技术大学,C17208,公办,黄冈,园林技术,计算机|护理|财经|建筑|机械,5,5000,否,,(乡村振兴)
2026,历史,C172,黄冈职业技术大学,C17208,公办,黄冈,建筑装饰工程技术,计算机|护理|财经|建筑|机械,5,5000,否,,(乡村振兴)
2026,历史,C172,黄冈职业技术大学,C17208,公办,黄冈,机电一体化技术,计算机|护理|财经|建筑|机械,5,5000,否,,(乡村振兴；大一就读武穴校区)
2026,历史,C172,黄冈职业技术大学,C17208,公办,黄冈,新能源汽车技术,计算机|护理|财经|建筑|机械,8,5000,否,,(乡村振兴)
2026,历史,C172,黄冈职业技术大学,C17208,公办,黄冈,护理,计算机|护理|财经|建筑|机械,20,5000,否,,(乡村振兴；大一就读武穴校区，不招色盲、色弱、单色识别不全者)
2026,历史,C172,黄冈职业技术大学,C17208,公办,黄冈,软件技术,计算机|护理|财经|建筑|机械,10,5000,否,,(乡村振兴；大一就读武穴校区)
2026,历史,C172,黄冈职业技术大学,C17208,公办,黄冈,大数据与会计,计算机|护理|财经|建筑|机械,8,5000,否,,(乡村振兴)
2026,历史,C172,黄冈职业技术大学,C17209,公办,黄冈,建筑钢结构工程技术,建筑,30,5000,是,武汉生物工程学院,(专本联合培养计划；与武汉生物工程学院联合培养)
2026,历史,C172,黄冈职业技术大学,C17210,公办,黄冈,电气自动化技术,电力,30,5000,是,黄冈师范学院,(专本联合培养计划；与黄冈师范学院联合培养)
2026,物理,C172,黄冈职业技术大学,C17211,公办,黄冈,护理,护理,37,5000,否,,(大一就读武穴校区，不招色盲、色弱、单色识别不全者)
2026,物理,C172,黄冈职业技术大学,C17211,公办,黄冈,康复治疗技术,护理,15,5000,否,,(大一就读武穴校区，不招色盲、色弱、单色识别不全者)
2026,物理,C172,黄冈职业技术大学,C17211,公办,黄冈,老年保健与管理,护理,22,5000,否,,(大一就读武穴校区，不招色盲、色弱、单色识别不全者)
2026,物理,C172,黄冈职业技术大学,C17211,公办,黄冈,婴幼儿托育服务与管理,护理,18,5000,否,,(不招色盲、色弱、单色识别不全者)
2026,物理,C172,黄冈职业技术大学,C17211,公办,黄冈,口腔医学,护理,57,5000,否,,(不招色盲、色弱、单色识别不全者)
2026,物理,C172,黄冈职业技术大学,C17211,公办,黄冈,临床医学,护理,83,5000,否,,(不招色盲、色弱、单色识别不全者)
2026,物理,C172,黄冈职业技术大学,C17211,公办,黄冈,药学,护理,25,5000,否,,(不招色盲、色弱、单色识别不全者)
